,0.08,0.02,0.97
308083768,0.13,0.03,0.99
308088688,0.12,0.02,0.98
308093616,0.13,0.02,0.98
308098568,0.12,0.03,0.98
308103488,0.13,0.04,0.98
308108424,0.14,0.04,0.97
308113352,0.12,0.05,0.99
308118288,0.13,0.04,0.98
308123224,0.13,0.04,0.98
308128144,0.14,0.05,0.97
308133072,0.13,0.05,0.97
308138008,0.11,0.05,0.97
308142952,0.13,0.06,0.96
308147880,0.11,0.06,0.96
308152824,0.13,0.05,0.97
308157752,0.12,0.05,0.96
308162680,0.13,0.04,0.95
308167624,0.14,0.05,0.96
308172568,0.14,0.05,0.98
308177528,0.14,0.05,0.97
308182464,0.13,0.04,0.97
308187400,0.15,0.06,0.97
308192336,0.16,0.05,0.97
308197288,0.15,0.05,0.98
308202224,0.15,0.05,0.97
308207168,0.14,0.05,0.97
308212088,0.13,0.05,0.98
308217016,0.14,0.06,0.96
308221944,0.13,0.08,0.97
308226896,0.13,0.06,0.96
308231848,0.14,0.06,0.98
308236768,0.13,0.07,0.97
308241712,0.13,0.05,0.96
308246632,0.14,0.06,0.97
308251576,0.13,0.05,0.97
308256520,0.12,0.07,0.96
308261464,0.10,0.06,0.98
308266376,0.10,0.06,0.96
308271304,0.11,0.07,0.97
308276256,0.11,0.07,0.96
308281192,0.11,0.07,0.95
308286120,0.10,0.07,0.95
308291032,0.10,0.06,0.96
308295968,0.10,0.06,0.96
308300896,0.10,0.06,0.95
308305832,0.11,0.08,0.95
308310768,0.11,0.06,0.95
308315688,0.11,0.06,0.95
308320632,0.12,0.07,0.95
308325576,0.12,0.07,0.95
308330520,0.11,0.06,0.95
308335448,0.10,0.08,0.95
308340360,0.10,0.08,0.97
308345304,0.10,0.08,0.95
308350240,0.11,0.08,0.96
308355160,0.11,0.09,0.95
308360088,0.08,0.08,0.96
308365000,0.10,0.07,0.97
308369944,0.09,0.08,0.96
308374856,0.09,0.08,0.98
308379768,0.09,0.09,0.95
308384680,0.09,0.07,0.96
308389608,0.10,0.08,0.95
308394560,0.10,0.08,0.94
308399472,0.10,0.08,0.95
308404384,0.10,0.09,0.94
308409296,0.10,0.08,0.94
308414216,0.11,0.08,0.93
308419160,0.08,0.07,0.94
308424080,0.09,0.08,0.94
308429000,0.09,0.08,0.95
308433920,0.10,0.09,0.95
308438840,0.11,0.08,0.95
308443768,0.10,0.08,0.95
308448680,0.11,0.09,0.95
308453632,0.10,0.08,0.97
308458568,0.10,0.08,0.96
308463504,0.08,0.06,0.95
308468408,0.10,0.08,0.98
308473320,0.08,0.08,0.95
308478248,0.08,0.08,0.95
308483184,0.08,0.08,0.95
308488096,0.09,0.08,0.95
308493016,0.07,0.10,0.95
308497944,0.07,0.09,0.96
308502856,0.08,0.09,0.95
308507768,0.08,0.10,0.94
308512680,0.08,0.13,0.95
308517624,0.13,0.12,0.94
308522584,0.05,0.09,0.94
308527512,0.09,0.08,0.94
308532424,0.10,0.10,0.94
308537328,0.06,0.10,0.94
308542288,0.07,0.09,0.93
308547224,0.09,0.10,0.94
308552144,0.07,0.09,0.94
308557048,0.08,0.10,0.95
308561960,0.08,0.08,0.93
308566872,0.08,0.10,0.95
308571784,0.07,0.09,0.95
308576696,0.08,0.08,0.96
308581608,0.08,0.07,0.96
308586544,0.08,0.07,0.97
308591448,0.08,0.08,0.96
308596360,0.09,0.06,0.97
308601272,0.08,0.06,0.96
308606200,0.09,0.08,0.97
308611120,0.09,0.06,0.97
308616024,0.08,0.06,0.97
308620952,0.06,0.06,0.95
308625864,0.08,0.06,0.97
308630776,0.07,0.07,0.95
308635696,0.05,0.06,0.95
308640616,0.05,0.06,0.96
308645552,0.06,0.06,0.96
308650488,0.08,0.08,0.97
308655400,0.08,0.06,0.98
308660312,0.07,0.06,0.97
308665248,0.06,0.05,0.98
308670192,0.08,0.04,0.97
308675128,0.08,0.05,0.98
308680040,0.08,0.05,0.97
308684968,0.06,0.06,0.98
308689888,0.08,0.05,1.00
308694816,0.08,0.05,0.98
308699736,0.08,0.05,0.97
308704648,0.08,0.03,0.96
308709592,0.07,0.05,0.98
308714528,0.08,0.03,0.97
308719440,0.09,0.05,0.98
308724336,0.10,0.05,0.97
308729280,0.09,0.03,0.97
308734240,0.07,0.03,0.98
308739176,0.08,0.04,0.97
308744096,0.10,0.03,0.97
308749008,0.10,0.05,0.97
308753928,0.10,0.05,0.98
308758840,0.11,0.05,0.99
308763760,0.13,0.03,0.99
308768696,0.15,0.04,1.00
308773624,0.15,0.04,0.98
308778568,0.18,0.03,1.00
308783520,0.15,0.03,1.00
308788448,0.15,0.05,0.97
308793376,0.17,0.03,0.98
308798296,0.16,0.04,0.98
308803240,0.18,0.04,0.99
308808176,0.16,0.04,0.97
308813096,0.16,0.02,0.95
308818024,0.13,0.03,0.97
308822968,0.14,0.03,0.96
308827936,0.13,0.02,0.97
308832880,0.13,0.02,0.97
308837832,0.13,0.03,0.98
308842776,0.15,0.01,0.99
308847712,0.14,0.01,0.99
308852656,0.15,0.03,0.98
308857624,0.15,0.01,0.98
308862560,0.14,0.04,1.01
308867520,0.13,0.02,1.00
308872432,0.13,-0.00,0.99
308877400,0.12,0.03,1.00
308882328,0.13,0.03,0.99
308887272,0.12,0.03,1.00
308892224,0.10,0.03,1.00
308897120,0.11,0.01,0.98
308902056,0.12,0.02,1.00
308906984,0.12,0.02,0.98
308911928,0.12,0.01,0.99
308916872,0.11,0.01,0.99
308921808,0.13,0.02,0.98
308926760,0.11,0.01,0.99
308931688,0.13,0.02,1.00
308936608,0.11,0.01,0.99
308941544,0.12,0.01,1.00
308946488,0.11,0.01,1.00
308951432,0.11,0.02,1.01
308956368,0.11,0.01,1.00
308961264,0.09,0.01,0.99
308966208,0.10,0.01,1.00
308971128,0.09,0.01,1.00
308976040,0.08,0.02,1.00
308980936,0.08,0.01,1.00
308985832,0.10,0.02,1.00
308990752,0.08,0.03,1.00
308995656,0.09,0.03,1.00
309000592,0.09,0.02,0.99
309005520,0.11,0.03,1.00
309010464,0.11,0.02,0.99
309015392,0.11,0.02,1.00
309020320,0.13,0.03,1.00
309025264,0.13,0.03,1.00
309030192,0.13,0.02,1.00
309035120,0.13,0.03,1.00
309040040,0.12,0.03,1.01
309044976,0.12,0.03,1.00
309049928,0.13,0.02,1.00
309054848,0.13,0.02,1.02
309059792,0.14,0.02,1.00
309064704,0.12,0.02,1.00
309069616,0.13,0.02,1.01
309074576,0.12,0.02,1.00
309079520,0.13,0.01,1.00
309084440,0.10,0.02,1.01
309089360,0.12,0.03,1.00
309094296,0.12,0.01,0.99
309099264,0.10,0.02,1.00
309104176,0.09,0.02,1.00
309109104,0.09,0.02,1.01
309114016,0.11,0.01,1.00
309118944,0.10,0.01,0.99
309123872,0.09,0.00,0.99
309128784,0.11,0.02,0.99
309133712,0.11,0.03,0.99
309138648,0.13,0.01,0.99
309143608,0.14,0.02,0.99
309148560,0.13,0.02,0.99
309153496,0.13,0.02,0.98
309158440,0.14,0.01,1.00
309163384,0.16,0.01,1.00
309168336,0.15,0.03,0.98
309173288,0.15,0.02,0.98
309178240,0.15,0.02,0.98
309183176,0.15,0.02,0.98
309188104,0.13,0.02,0.98
309193032,0.13,0.03,0.95
309197984,0.13,0.03,0.97
309202920,0.13,0.03,0.98
309207848,0.12,0.05,0.98
309212776,0.13,0.04,0.96
309217712,0.13,0.04,0.96
309222656,0.13,0.04,0.96
309227592,0.13,0.04,0.94
309232536,0.13,0.02,0.95
309237472,0.15,0.04,0.96
309242424,0.14,0.04,0.95
309247360,0.14,0.03,0.95
309252304,0.13,0.03,0.94
309257240,0.10,-0.02,0.94
309262208,0.11,0.05,0.95
309267152,0.13,0.03,0.96
309272080,0.13,0.03,0.94
309277000,0.15,0.04,0.93
309281952,0.11,0.06,0.94
309286872,0.13,0.03,0.93
309291816,0.15,0.05,0.94
309296752,0.17,0.04,0.92
309301688,0.14,0.05,0.93
309306616,0.15,0.06,0.92
309311568,0.14,0.05,0.91
309316520,0.15,0.06,0.90
309321448,0.15,0.06,0.91
309326400,0.15,0.07,0.92
309331344,0.13,0.06,0.91
309336296,0.03,0.04,0.90
309341232,0.23,0.10,0.88
309346168,0.10,0.07,0.91
309351080,0.12,0.04,0.89
309356008,0.13,0.06,0.90
309360944,0.11,0.04,0.91
309365864,0.11,0.03,0.92
309370792,0.13,0.05,0.91
309375728,0.13,0.04,0.92
309380672,0.11,0.04,0.92
309385608,0.11,0.04,0.90
309390536,0.10,0.05,0.92
309395440,0.11,0.06,0.91
309400392,0.13,0.06,0.89
309405328,0.13,0.07,0.91
309410272,0.12,0.09,0.90
309415200,0.14,0.10,0.92
309420120,0.20,0.08,0.91
309425040,0.29,0.11,0.98
309429968,0.37,0.09,0.95
309434936,0.36,0.07,0.94
309439872,0.42,0.08,0.94
309444832,0.34,0.09,0.93
309449744,0.35,0.09,0.99
309454680,0.37,0.06,0.97
309459616,0.27,-0.55,1.73
309464608,0.04,-0.32,1.41
309469608,0.62,-0.33,1.82
309474640,0.43,-0.29,1.54
309479664,-0.13,-0.39,1.43
309484696,-0.23,-0.25,1.34
309489744,-0.13,-0.10,1.30
309494744,0.08,-0.06,1.27
309499712,0.02,-0.06,1.19
309504664,0.10,-0.11,1.14
309509664,-0.00,-0.06,1.08
309514632,-0.05,-0.02,1.03
309469608,309514632,1.95,0.62,-0.33,1.82,tap-1
309576464,0.20,-0.07,0.95
309581416,0.21,-0.07,0.94
309586384,0.21,-0.07,0.95
309591352,0.21,-0.07,0.92
309596320,0.20,-0.06,0.92
309601280,0.21,-0.06,0.92
309606248,0.17,-0.05,0.92
309611224,0.18,-0.06,0.90
309616192,0.16,-0.04,0.89
309621152,0.11,-0.04,0.89
309626104,0.10,-0.02,0.89
309631072,0.09,-0.01,0.87
309636032,0.08,-0.01,0.87
309641008,0.10,-0.01,0.87
309645968,0.10,0.01,0.87
309650912,0.10,0.01,0.85
309655856,0.09,0.02,0.87
309660768,0.10,0.01,0.86
309665712,0.09,0.04,0.86
309670632,0.08,0.03,0.85
309675576,0.09,0.05,0.84
309680504,0.09,0.04,0.86
309685424,0.08,0.02,0.84
309690312,0.09,0.01,0.84
309695256,0.10,0.02,0.83
309700192,0.09,0.01,0.84
309705128,0.09,-0.00,0.83
309710080,0.08,0.00,0.82
309714984,0.07,0.01,0.82
309719936,0.05,0.01,0.84
309724888,0.05,0.00,0.84
309729816,0.14,-0.03,0.83
309734800,-0.01,0.01,0.86
309739760,0.01,-0.00,0.86
309744728,0.04,0.00,0.90
309749624,0.00,-0.02,0.90
309754576,-0.01,-0.00,0.90
309759584,-0.02,0.01,0.91
309764560,-0.04,-0.01,0.92
309769552,-0.06,-0.03,0.89
309774584,-0.02,-0.03,0.92
309779592,-0.01,-0.03,0.90
309784600,-0.06,-0.04,0.89
309789592,-0.05,-0.02,0.87
309794592,-0.06,-0.03,0.87
309799624,-0.03,-0.05,0.88
309804608,-0.03,-0.04,0.86
309809584,-0.04,-0.03,0.86
309814592,-0.04,-0.01,0.87
309819608,-0.02,-0.01,0.90
309824608,0.01,-0.01,0.89
309829584,-0.02,0.00,0.90
309834536,-0.02,-0.01,0.92
309839544,-0.02,-0.01,0.92
309844592,-0.02,-0.02,0.94
309849600,-0.04,-0.01,0.96
309854624,-0.04,-0.00,0.95
309859616,-0.05,-0.00,0.94
309864616,-0.04,-0.02,0.92
309869616,-0.04,-0.03,0.91
309874624,0.00,-0.05,0.92
309879592,0.09,-0.11,0.95
309884568,0.07,-0.17,1.01
309889560,-0.01,-0.64,1.54
309894592,0.12,-0.45,1.52
309899616,0.43,-0.45,1.66
309904648,0.02,-0.40,1.40
309909616,-0.15,-0.47,1.41
309914664,-0.06,-0.30,1.38
309919680,-0.04,-0.16,1.35
309924712,-0.04,-0.16,1.34
309929752,-0.07,-0.11,1.29
309934784,-0.17,-0.09,1.25
309939800,-0.23,-0.08,1.20
309944816,-0.25,-0.10,1.13
309949880,-0.22,-0.11,1.05
309954944,-0.13,-0.10,1.00
309899616,309954944,1.77,0.43,-0.45,1.66,tap-2
310016816,0.06,-0.06,1.02
310021776,-0.02,-0.06,1.00
310026752,0.02,-0.09,1.01
310031712,0.02,-0.10,1.00
310036656,0.02,-0.06,0.99
310041608,0.02,-0.06,0.98
310046600,0.03,-0.05,0.97
310051560,0.02,-0.05,0.97
310056520,0.02,-0.02,0.96
310061480,0.01,-0.04,0.96
310066424,0.02,-0.01,0.96
310071384,0.02,-0.01,0.95
310076344,0.01,-0.01,0.96
310081312,0.00,-0.01,0.97
310086288,0.00,0.00,0.95
310091216,0.00,0.01,0.95
310096160,0.02,0.01,0.96
310101072,0.03,0.01,0.96
310105992,0.05,0.00,0.94
310110904,0.07,0.01,0.94
310115848,0.08,0.00,0.93
310120784,0.10,0.01,0.92
310125712,0.11,0.01,0.93
310130656,0.11,0.01,0.93
310135592,0.11,0.02,0.93
310140544,0.12,0.01,0.92
310145504,0.11,0.01,0.92
310150432,0.13,0.01,0.92
310155368,0.13,-0.01,0.93
310160352,0.13,-0.01,0.92
310165320,0.13,-0.01,0.93
310170296,0.14,-0.01,0.93
310175288,0.13,0.01,0.94
310180232,0.11,0.02,0.95
310185176,0.10,0.02,0.94
310190096,0.11,0.01,0.94
310195040,0.12,0.01,0.93
310200000,0.10,0.01,0.94
310204944,0.12,0.02,0.95
310209880,0.11,0.01,0.94
310214816,0.11,0.01,0.95
310219760,0.12,0.01,0.94
310224704,0.12,0.03,0.94
310229632,0.11,0.03,0.95
310234568,0.10,0.02,0.94
310239520,0.10,0.03,0.95
310244432,0.09,0.04,0.95
310249352,0.09,0.03,0.95
310254288,0.10,0.03,0.95
310259216,0.11,0.03,0.95
310264176,0.11,0.02,0.95
310269120,0.10,0.01,0.95
310274032,0.10,0.02,0.96
310278960,0.10,0.01,0.95
310283920,0.11,0.02,0.95
310288840,0.09,0.03,0.94
310293768,0.08,0.02,0.96
310298680,0.09,0.02,0.96
310303592,0.08,0.01,0.95
310308544,0.07,0.02,0.96
310313488,0.08,0.01,0.95
310318432,0.07,0.02,0.96
310323344,0.08,0.01,0.95
310328264,0.08,0.02,0.96
310333200,0.10,0.01,0.96
310338160,0.07,0.01,0.96
310343072,0.10,0.01,0.96
310348008,0.09,0.03,0.96
310352928,0.08,0.02,0.95
310357848,0.08,0.02,0.97
310362784,0.09,0.02,0.97
310367712,0.08,0.03,0.95
310372640,0.08,0.02,0.95
310377568,0.09,0.02,0.95
310382488,0.09,0.03,0.96
310387400,0.11,0.01,0.95
310392352,0.11,0.03,0.95
310397312,0.11,0.03,0.97
310402256,0.13,0.03,0.96
310407216,0.13,0.01,0.95
310412152,0.13,0.01,0.95
310417096,0.13,0.01,0.98
310422056,0.13,0.01,0.97
310426984,0.14,0.01,0.96
310431928,0.14,-0.01,0.96
310436920,0.13,0.00,0.95
310441848,0.13,0.01,0.95
310446792,0.13,0.02,0.96
310451728,0.12,0.00,0.94
310456648,0.10,0.01,0.95
310461584,0.11,0.02,0.95
310466520,0.11,0.03,0.94
310471472,0.11,0.04,0.94
310476408,0.11,0.05,0.93
310481344,0.10,0.05,0.94
310486272,0.10,0.05,0.94
310491200,0.09,0.06,0.94
310496120,0.08,0.05,0.94
310501032,0.09,0.06,0.93
310505960,0.09,0.06,0.93
310510888,0.10,0.03,0.93
310515824,0.09,0.04,0.92
310520752,0.10,0.05,0.93
310525672,0.11,0.04,0.93
310530624,0.11,0.02,0.94
310535560,0.11,0.01,0.94
310540528,0.11,0.02,0.95
310545464,0.13,0.02,0.95
310550400,0.15,0.02,0.96
310555328,0.15,0.01,0.97
310560288,0.15,0.03,0.95
310565240,0.15,0.00,0.97
310570192,0.14,0.01,0.97
310575128,0.15,0.01,0.97
310580080,0.15,0.02,0.99
310585016,0.15,-0.01,0.99
310590008,0.15,0.01,1.00
310594928,0.21,-0.01,0.98
310599904,0.15,0.02,1.00
310604864,0.15,0.01,1.00
310609816,0.18,0.00,0.99
310614744,0.15,0.02,1.00
310619664,0.15,0.02,0.99
310624600,0.16,0.02,0.99
310629544,0.16,0.01,0.99
310634488,0.16,0.01,0.98
310639448,0.15,0.03,0.98
310644376,0.15,0.03,0.98
310649304,0.15,0.02,0.97
310654264,0.17,0.03,0.98
310659208,0.17,0.04,0.98
310664152,0.15,0.03,0.98
310669096,0.15,0.03,0.98
310674024,0.16,0.03,0.98
310678952,0.18,0.02,0.98
310683912,0.17,0.03,0.98
310688840,0.16,0.02,0.98
310693784,0.16,0.03,0.99
310698720,0.18,0.03,0.99
310703640,0.17,0.03,0.98
310708568,0.17,0.02,0.97
310713512,0.16,0.03,0.98
310718440,0.17,0.01,0.99
310723384,0.17,0.03,0.98
310728328,0.18,0.03,1.00
310733264,0.15,0.03,0.99
310738200,0.16,0.02,1.00
310743136,0.16,0.03,1.00
310748064,0.13,0.01,0.98
310753000,0.13,0.04,0.98
310757944,0.12,0.03,1.00
310762888,0.13,0.02,1.00
310767824,0.13,0.02,1.00
310772768,0.14,0.03,1.00
310777728,0.13,0.02,1.00
310782656,0.11,0.04,1.00
310787600,0.12,0.03,0.99
310792536,0.13,0.03,1.01
310797488,0.11,0.03,0.98
310802424,0.12,0.03,0.99
310807368,0.12,0.03,0.99
310812296,0.11,0.02,1.00
310817240,0.11,0.04,0.98
310822184,0.12,0.03,1.00
310827120,0.12,0.03,0.98
310832040,0.12,0.04,1.00
310836968,0.12,0.03,0.99
310841912,0.13,0.02,0.98
310846856,0.12,0.03,0.98
310851800,0.11,0.03,0.98
310856728,0.11,0.02,0.97
310861656,0.12,0.03,0.99
310866584,0.12,0.03,0.99
310871528,0.11,0.03,0.99
310876472,0.11,0.03,1.00
310881424,0.11,0.03,0.98
310886360,0.11,0.04,0.99
310891288,0.11,0.04,0.98
310896232,0.11,0.03,0.98
310901176,0.12,0.04,0.98
310906104,0.11,0.04,0.97
310911040,0.11,0.04,0.97
310915968,0.12,0.03,0.97
310920912,0.12,0.02,0.98
310925864,0.12,0.04,0.99
310930792,0.12,0.03,0.98
310935736,0.14,0.03,0.98
310940664,0.12,0.02,0.98
310945592,0.13,0.02,0.98
310950536,0.12,0.01,0.98
310955496,0.13,0.02,0.99
310960432,0.12,0.01,0.99
310965392,0.13,0.01,1.00
310970312,0.12,0.01,0.99
310975256,0.13,0.01,1.00
310980208,0.13,0.02,1.00
310985160,0.13,0.02,0.96
310990096,0.13,0.02,0.98
310995016,0.13,0.01,0.97
310999952,0.13,0.01,0.97
311004912,0.13,0.01,0.98
311009896,0.15,0.01,0.98
311014824,0.13,0.01,0.98
311019784,0.14,-0.00,0.98
311024744,0.13,0.01,0.99
311029688,0.13,0.01,0.98
311034616,0.14,0.01,0.98
311039560,0.13,0.01,0.98
311044504,0.13,0.01,0.98
311049440,0.13,0.01,0.97
311054400,0.14,0.00,0.98
311059320,0.11,0.01,0.98
311064248,0.11,0.01,0.97
311069232,0.12,0.02,0.98
311074184,0.12,0.03,0.97
311079144,0.11,0.03,0.98
311084072,0.12,0.01,0.97
311089024,0.13,0.03,0.98
311093952,0.12,0.01,0.97
311098912,0.11,0.02,0.97
311103832,0.12,0.03,0.95
311108784,0.12,0.03,0.95
311113712,0.11,0.03,0.95
311118672,0.11,0.03,0.96
311123632,0.12,0.03,0.95
311128592,0.13,0.02,0.95
311133552,0.11,0.03,0.94
311138520,0.11,0.03,0.94
311143488,0.12,0.03,0.94
311148448,0.13,0.02,0.95
311153392,0.14,0.03,0.95
311158336,0.13,0.01,0.94
311163264,0.13,0.03,0.95
311168208,0.14,0.01,0.95
311173144,0.14,0.03,0.95
311178096,0.15,0.03,0.95
311183024,0.15,0.03,0.95
311187960,0.16,0.02,0.98
311192904,0.14,0.01,0.97
311197872,0.14,0.01,0.95
311202792,0.14,0.01,0.97
311207736,0.14,0.02,0.97
311212664,0.13,0.01,0.98
311217608,0.13,0.02,0.98
311222568,0.13,0.00,0.98
311227520,0.10,0.02,0.98
311232440,0.11,0.01,0.97
311237368,0.11,0.01,0.98
311242304,0.12,0.00,0.98
311247224,0.11,-0.00,0.99
311252200,0.10,-0.01,1.00
311257176,0.09,0.01,0.99
311262104,0.09,-0.01,0.97
311267064,0.10,-0.01,0.98
311272040,0.11,0.01,0.98
311276968,0.10,-0.00,0.98
311281936,0.10,-0.01,0.99
311286928,0.08,-0.01,0.99
311291896,0.09,-0.00,1.00
311296880,0.10,-0.01,0.98
311301824,0.10,-0.01,0.99
311306824,0.10,-0.01,1.00
311311800,0.08,0.00,1.00
311316696,0.11,-0.01,1.02
311321680,0.14,-0.01,1.00
311326640,0.15,-0.01,1.01
311331632,0.13,-0.02,1.00
311336600,0.13,-0.02,0.99
311341576,0.14,-0.04,1.00
311346552,0.16,-0.03,1.01
311351552,0.16,-0.03,0.99
311356552,0.16,-0.03,0.99
311361528,0.17,-0.04,1.00
311366528,0.18,-0.04,1.00
311371496,0.20,-0.04,0.98
311376472,0.20,-0.04,0.98
311381416,0.21,-0.04,1.00
311386392,0.20,-0.05,1.02
311391352,0.18,-0.04,0.99
311396312,0.18,-0.04,1.00
311401288,0.11,-0.02,0.98
311406256,0.23,-0.03,0.98
311411256,0.18,-0.00,0.98
311416232,0.13,-0.03,0.97
311421224,0.15,-0.03,0.97
311426208,0.13,-0.01,0.97
311431216,0.13,-0.01,0.96
311436200,0.14,-0.03,0.96
311441200,0.15,-0.03,0.95
311446192,0.12,0.00,0.95
311451144,0.13,0.00,0.94
311456088,0.12,-0.01,0.94
311461064,0.12,0.01,0.93
311466000,0.12,0.02,0.93
311470920,0.12,0.03,0.92
311475864,0.13,0.04,0.92
311480800,0.10,0.04,0.92
311485712,0.10,0.05,0.94
311490624,0.10,0.06,0.95
311495536,0.10,0.06,0.94
311500480,0.09,0.06,0.96
311505416,0.09,0.05,0.97
311510328,0.09,0.05,0.96
311515240,0.09,0.05,0.95
311520160,0.09,0.05,0.96
311525096,0.08,0.04,0.97
311530032,0.08,0.05,0.96
311534944,0.08,0.05,0.97
311539864,0.09,0.05,0.97
311544776,0.08,0.04,0.98
311549688,0.09,0.07,0.96
311554624,0.08,0.07,0.97
311559528,0.11,0.07,0.97
311564496,0.09,0.08,0.97
311569416,0.10,0.08,0.96
311574336,0.07,0.08,0.97
311579264,0.07,0.09,0.97
311584208,0.09,0.11,0.98
311589168,0.07,0.10,0.96
311594112,0.06,0.12,0.95
311599056,0.06,0.12,0.96
311604000,0.07,0.10,0.95
311608928,0.09,0.10,0.95
311613872,0.07,0.13,0.94
311618808,0.09,0.10,0.94
311623736,0.08,0.11,0.92
311628672,0.06,0.12,0.92
311633600,0.07,0.12,0.93
311638560,0.09,0.14,0.91
311643496,0.07,0.16,0.91
311648472,0.07,0.16,0.90
311653400,0.10,0.17,0.92
311658336,0.11,0.17,0.92
311663296,0.12,0.19,0.92
311668248,0.13,0.18,0.95
311673208,0.15,0.18,0.93
311678168,0.19,0.19,0.94
311683128,0.05,0.27,0.91
311688080,0.25,0.06,0.90
311692992,0.23,0.13,0.93
311697944,0.21,-0.33,1.40
311702944,0.10,-0.33,1.22
311707952,0.70,-0.17,1.69
311712952,0.64,-0.15,1.57
311717960,0.11,-0.17,1.37
311722968,0.23,-0.21,1.38
311727960,0.22,-0.21,1.32
311732960,0.32,-0.10,1.28
311737960,0.33,-0.05,1.25
311742952,0.10,-0.03,1.20
311747928,0.12,-0.12,1.14
311752936,0.11,-0.05,1.14
311757928,-0.00,0.01,1.06
311762904,0.11,-0.16,1.01
311707952,311762904,1.84,0.70,-0.17,1.69,tap-1
311824728,0.30,-0.06,0.99
311829688,0.26,-0.05,0.97
311834656,0.24,-0.04,0.95
311839608,0.20,-0.04,0.94
311844560,0.20,-0.03,0.93
311849552,0.18,-0.05,0.92
311854552,0.15,-0.02,0.90
311859528,0.13,-0.00,0.92
311864512,0.11,-0.01,0.89
311869520,0.10,-0.02,0.86
311874472,0.11,-0.02,0.86
311879448,0.11,-0.00,0.86
311884432,0.08,0.01,0.85
311889360,0.05,0.01,0.83
311894288,0.05,0.02,0.82
311899208,0.07,0.04,0.82
311904144,0.10,0.03,0.82
311909056,0.07,0.04,0.83
311913984,0.09,0.03,0.83
311918912,0.05,0.05,0.83
311923840,0.11,0.03,0.84
311928768,0.07,0.06,0.82
311933680,0.07,0.05,0.82
311938592,0.10,0.03,0.83
311943520,0.11,0.03,0.82
311948480,0.11,0.01,0.84
311953456,0.14,-0.03,0.84
311958432,0.13,-0.02,0.86
311963408,0.08,-0.03,0.86
311968392,0.10,-0.03,0.85
311973344,0.11,-0.04,0.85
311978312,0.09,-0.03,0.85
311983280,0.06,-0.05,0.87
311988216,0.03,-0.04,0.89
311993192,-0.02,-0.03,0.88
311998216,-0.05,-0.04,0.89
312003224,-0.06,-0.05,0.89
312008216,-0.08,-0.06,0.90
312013192,-0.09,-0.04,0.90
312018192,-0.12,-0.05,0.90
312023176,-0.11,-0.04,0.89
312028200,-0.10,-0.06,0.89
312033192,-0.09,-0.05,0.90
312038192,-0.08,-0.05,0.88
312043176,-0.08,-0.05,0.89
312048176,-0.08,-0.05,0.89
312053168,-0.05,-0.06,0.88
312058192,-0.04,-0.06,0.87
312063208,-0.02,-0.06,0.88
312068200,0.00,-0.05,0.87
312073080,0.01,-0.06,0.89
312078048,0.00,-0.07,0.91
312083008,0.01,-0.06,0.89
312087992,0.02,-0.06,0.89
312092976,0.03,-0.06,0.90
312097920,0.07,-0.09,0.90
312102888,0.03,-0.06,0.94
312107856,0.05,-0.07,0.94
312112832,0.12,-0.07,0.95
312117800,0.18,-0.09,0.98
312122768,0.15,-0.07,0.99
312127736,0.12,-0.60,1.68
312132720,-0.12,-0.39,1.31
312137768,0.53,-0.52,1.90
312142760,0.39,-0.33,1.63
312147752,-0.16,-0.60,1.52
312152792,-0.19,-0.39,1.39
312157848,0.03,-0.21,1.37
312162864,0.09,-0.16,1.37
312167872,0.02,-0.16,1.33
312172920,-0.07,-0.14,1.22
312177960,-0.16,-0.13,1.13
312183008,-0.18,-0.11,1.01
312137768,312183008,2.04,0.53,-0.52,1.90,tap-2
312244872,-0.09,-0.09,0.91
312249880,-0.04,-0.11,0.93
312254904,-0.02,-0.11,0.93
312259936,-0.02,-0.14,0.95
312264952,-0.01,-0.11,0.95
312269960,-0.01,-0.11,0.95
312274984,0.02,-0.10,0.95
312279936,0.03,-0.09,0.97
312284912,0.02,-0.12,0.98
312289896,0.01,-0.10,0.99
312294872,0.00,-0.09,0.97
312299832,-0.01,-0.07,0.97
312304848,-0.02,-0.05,0.98
312309840,-0.02,-0.06,0.97
312314856,-0.02,-0.05,0.98
312319840,-0.00,-0.05,0.97
312324848,-0.03,-0.02,0.97
312329840,-0.00,-0.03,0.97
312334856,-0.00,-0.04,0.98
312339848,0.01,-0.04,0.98
312344832,0.01,-0.03,0.97
312349800,0.02,-0.05,0.94
312354776,0.03,-0.03,0.95
312359728,0.05,-0.02,0.94
312364672,0.04,-0.03,0.94
312369640,0.05,-0.01,0.95
312374592,0.03,-0.02,0.95
312379552,0.03,-0.02,0.95
312384536,0.04,-0.03,0.95
312389488,0.07,-0.04,0.96
312394464,0.07,-0.03,0.97
312399416,0.08,-0.03,0.95
312404360,0.09,-0.03,0.96
312409304,0.07,-0.03,0.97
312414264,0.07,-0.03,0.96
312419232,0.07,-0.03,0.97
312424208,0.08,-0.01,0.98
312429208,0.07,0.01,0.98
312434144,0.06,0.01,0.97
312439080,0.05,0.01,0.97
312444000,0.06,0.02,0.98
312448920,0.05,0.02,0.98
312453832,0.05,0.01,0.97
312458768,0.08,0.02,0.97
312463688,0.08,0.01,0.97
312468624,0.07,0.01,0.98
312473552,0.07,0.00,0.98
312478480,0.07,0.00,0.98
312483400,0.07,0.02,0.97
312488320,0.05,0.01,0.97
312493256,0.06,0.01,0.97
